date,herfindahl_index,number_of_holders,total_supply_held,whale_balance_pct,whale_balance_total,whale_count
2025-02-28 00:00:00.000 UTC,0.0010712445644374602,1151,3962062174.434554,0.994333444197276,3939610928.0292587,107
2025-03-01 00:00:00.000 UTC,0.0017615241996353876,809,2506340383.5167356,0.993683158656364,2490508228.9609127,57
2025-03-02 00:00:00.000 UTC,0.0015729180863912919,922,2728524214.204864,0.9939909481124662,2712128370.6253147,55
2025-03-03 00:00:00.000 UTC,0.001354758676833656,1152,3701711292.5758586,0.9948181486309675,3682529574.8466616,95
2025-03-04 00:00:00.000 UTC,0.0007988133238517632,1095,4937030332.852763,0.9941826110198804,4908309706.999909,86
2025-03-05 00:00:00.000 UTC,0.0009352207241188999,1014,4699346115.719717,0.995350102211221,4677494636.607525,97
2025-03-06 00:00:00.000 UTC,0.009235166480283384,920,4666839994.938397,0.996098743910821,4648633456.99092,80
2025-03-07 00:00:00.000 UTC,0.0011493899774316072,885,3239204893.2861476,0.9955878009929255,3224912876.67228,94
2025-03-08 00:00:00.000 UTC,0.0014516527850798166,684,2581043946.36952,0.9959655359460363,2570630817.346192,52
2025-03-09 00:00:00.000 UTC,0.0012258144901335034,826,3246192329.475697,0.9958400886451595,3232688457.144315,59
2025-03-10 00:00:00.000 UTC,0.0008257580854750602,1072,4542241603.557522,0.9943858642656566,4516740842.656968,95
2025-03-11 00:00:00.000 UTC,0.0008068475726340012,1153,5277097783.656949,0.994202113996982,5246501772.280527,106
2025-03-12 00:00:00.000 UTC,0.0011941605231222865,970,4738694059.260066,0.9964466633644287,4721855884.054533,101
2025-03-13 00:00:00.000 UTC,0.0012780285044963924,796,3392521119.248041,0.9944635887727694,3373738727.2348194,80
2025-03-14 00:00:00.000 UTC,0.001422102794487887,789,2523869601.8703084,0.9893479554895646,2496985230.532651,64
2025-03-15 00:00:00.000 UTC,0.0013800089935719314,760,2621412310.1734653,0.9943171127416581,2606515119.55712,50
2025-03-16 00:00:00.000 UTC,0.0011658547376285936,681,3488120064.0332675,0.9959139102172118,3473867292.2784824,51
2025-03-17 00:00:00.000 UTC,0.0013840874248545825,814,2778584402.871946,0.9939782278238269,2761852400.625583,69
2025-03-18 00:00:00.000 UTC,0.0017907002510607582,771,2718338693.1966476,0.9951183908963546,2705068826.285147,68
2025-03-19 00:00:00.000 UTC,0.0004752284423247165,1002,3913999357.768007,0.9933152018608652,3887835062.144624,81
2025-03-20 00:00:00.000 UTC,0.0010080480494365543,865,2533379770.118864,0.9932656814032611,2516319183.6203504,72
2025-03-21 00:00:00.000 UTC,0.03689117300957638,766,2990618266.2933826,0.9951714845262013,2976178019.71836,67
2025-03-22 00:00:00.000 UTC,0.002252589786673804,631,1850755056.3529525,0.9949163488918752,1841346463.3598561,51
2025-03-23 00:00:00.000 UTC,0.002307024950569227,631,1913559643.978906,0.9932964453436635,1900731992.3173335,47
2025-03-24 00:00:00.000 UTC,0.0012629655651003502,889,3172737513.3709507,0.9933662527704101,3151690374.6814103,70
2025-03-25 00:00:00.000 UTC,0.002390409861217875,804,1850828224.2776794,0.9928301548674298,1837558072.5426185,61
2025-03-26 00:00:00.000 UTC,0.0012311211919679222,862,2896191328.9584017,0.9929195876354989,2875685100.062884,66
2025-03-27 00:00:00.000 UTC,0.0018321757087598775,807,2283359314.2027745,0.990134711976445,2260833316.906897,82
2025-03-28 00:00:00.000 UTC,0.0009264362799093327,932,3114784719.746228,0.9927190631015902,3092106168.7496247,87
2025-03-29 00:00:00.000 UTC,0.0013158304834369678,673,2537354802.245207,0.9926601179197737,2518730917.201031,47
2025-03-30 00:00:00.000 UTC,0.0025236116812483687,667,1691745817.037487,0.995775661733525,1684599310.4454267,49
2025-03-31 00:00:00.000 UTC,0.0010912596643376008,895,3195719494.4814835,0.9944951045796355,3178127392.871543,84
2025-04-01 00:00:00.000 UTC,0.002005461931489969,945,2243739370.632732,0.991680160052979,2225071818.186238,76
2025-04-02 00:00:00.000 UTC,0.001059370953462982,820,3143344013.227347,0.9913684000881497,3116211925.3198586,82
2025-04-03 00:00:00.000 UTC,0.00165800158074495,804,2505000618.262039,0.9953030735693063,2493234814.64922,63
2025-04-04 00:00:00.000 UTC,0.0013010313098704297,744,2821958693.5044227,0.9948386960089535,2807393706.83707,62
2025-04-05 00:00:00.000 UTC,0.003648967583344218,537,1156239806.261777,0.994407604577557,1149773656.0619922,65
2025-04-06 00:00:00.000 UTC,0.001064867183248693,751,3219639833.4871306,0.9923629709430973,3195051350.526028,53
2025-04-07 00:00:00.000 UTC,0.0013077938260612411,1080,3681737045.8944945,0.994495298021857,3661470180.694957,83
2025-04-08 00:00:00.000 UTC,0.0013229726576093762,997,3671698203.13573,0.9945912426829463,3651838878.6135063,106
2025-04-09 00:00:00.000 UTC,0.0013731125188810337,924,3118957806.8485293,0.9915513948596829,3092606963.889157,80
2025-04-10 00:00:00.000 UTC,0.0015406505345629184,794,2330439395.8049064,0.9934001581547982,2315058864.3627663,67
2025-04-11 00:00:00.000 UTC,0.0018641512204616286,767,2105568786.09497,0.9928796579060156,2090576416.0355585,63
2025-04-12 00:00:00.000 UTC,0.0017254088814956066,658,2261750738.2444453,0.987168483650645,2232729046.668496,50
2025-04-13 00:00:00.000 UTC,0.0010586921314937414,599,2510562743.2323623,0.9848543312254199,2472538591.4855638,41
2025-04-14 00:00:00.000 UTC,0.0018002459054799577,733,2208328662.487211,0.9911954684203342,2188885363.0400615,66
2025-04-15 00:00:00.000 UTC,0.0020958125121946147,747,2218634696.1930747,0.9916791578545953,2200173787.107734,73
2025-04-16 00:00:00.000 UTC,0.0012324409930536528,986,2748408946.3575134,0.9936400548643785,2730929216.2484283,76
2025-04-17 00:00:00.000 UTC,0.0014156294134157399,970,2287219795.4928083,0.9909577060811899,2266538081.8450418,73
2025-04-18 00:00:00.000 UTC,0.001903177894699179,879,1730018811.9823055,0.9926007193503344,1717217917.2632475,56
2025-04-19 00:00:00.000 UTC,0.0015761587778547032,868,2039413718.625169,0.9941226349847692,2027427339.7837396,54
2025-04-20 00:00:00.000 UTC,0.001476334882149926,887,2083198548.0380852,0.991789979277326,2066095444.7892482,44
2025-04-21 00:00:00.000 UTC,0.0016543367211351893,1086,2059880358.1838844,0.9924349728546008,2044297307.3579488,62
2025-04-22 00:00:00.000 UTC,0.0013413684974192257,1156,2644160297.816499,0.9912722652747389,2621082768.1660895,74
2025-04-23 00:00:00.000 UTC,0.0012021820643303444,1348,3297598571.7150617,0.9934570337729198,3276022495.6298623,84
2025-04-24 00:00:00.000 UTC,0.0011106460511473464,1297,4668600794.728148,0.9929020230302203,4635463173.806073,122
2025-04-25 00:00:00.000 UTC,0.008170949406894066,1279,5537213109.7105875,0.9942059833693462,5505130404.86545,137
2025-04-26 00:00:00.000 UTC,0.0008049240519287653,1237,4294833199.9222803,0.9930417043178391,4264948480.61166,70
2025-04-27 00:00:00.000 UTC,0.0007063606254140139,1264,5031553228.42635,0.9938943354438021,5000832252.216924,59
2025-04-28 00:00:00.000 UTC,0.000669150594423989,1411,6168418432.949589,0.9948214180205498,6136474772.411008,120
2025-04-29 00:00:00.000 UTC,0.0006627859820132048,1440,6259773710.221969,0.9942752496165455,6223938068.274036,104
2025-04-30 00:00:00.000 UTC,0.0008926398249702584,1342,5055189407.276364,0.9950865824080143,5030351150.711833,115
2025-05-01 00:00:00.000 UTC,0.0009350321764088315,1409,4479029546.970974,0.995678106765779,4459671659.476044,83
2025-05-02 00:00:00.000 UTC,0.001069883163143561,1386,4227043713.130826,0.9953010718356731,4207181138.3753543,93
2025-05-03 00:00:00.000 UTC,0.0011254344186891543,1274,3185509415.5826573,0.9938635069176839,3165961559.0902815,87
2025-05-04 00:00:00.000 UTC,0.0012911318517293267,1207,2985822266.636026,0.9930684067778357,2965125761.2500243,82
2025-05-05 00:00:00.000 UTC,0.0010398819178199016,1335,3532806346.316594,0.992796933574468,3507359307.5355344,100
2025-05-06 00:00:00.000 UTC,0.0009096869154271968,1275,4070076567.0594983,0.9892690307937991,4026400700.751503,105
2025-05-07 00:00:00.000 UTC,0.0011482051493681197,1323,3844712331.041689,0.9925549047178477,3816088081.404618,86
2025-05-08 00:00:00.000 UTC,0.0006072599381080269,1676,3957847562.1595693,0.9892468681454445,3915288305.463436,96
2025-05-09 00:00:00.000 UTC,0.006913486224840596,1876,5002610281.479159,0.9892504182811327,4948834313.450753,117
2025-05-10 00:00:00.000 UTC,0.008325981361228491,1628,4235602146.3411865,0.990715784941552,4196277905.112531,85
2025-05-11 00:00:00.000 UTC,0.0007708568624880598,1487,3111217542.8494325,0.9906743115410448,3082203297.3167825,72
2025-05-12 00:00:00.000 UTC,0.000860780708650973,1369,3062508030.6979136,0.9914621789988957,3036360885.3173704,93
2025-05-13 00:00:00.000 UTC,0.0007068787881595898,1426,3182241084.5682063,0.9912504162269062,3154397799.612596,103
2025-05-14 00:00:00.000 UTC,0.00044093115451057045,1565,2929946865.718794,0.9912721039168451,2904374593.945635,149
2025-05-15 00:00:00.000 UTC,0.0006974229650320183,1365,3492719907.616808,0.9888610983477384,3453814844.066968,135
2025-05-16 00:00:00.000 UTC,0.0006985754291273277,1473,2875351905.5167804,0.9903618130030039,2847638726.1692405,123
2025-05-17 00:00:00.000 UTC,0.0006583578145544346,1643,3329233592.3026023,0.989393513016456,3293922119.540667,115
2025-05-18 00:00:00.000 UTC,0.0005275690223790501,1412,3949529093.5198016,0.9875266949718299,3900265412.418697,65
2025-05-19 00:00:00.000 UTC,0.0007875950374315364,1478,3067229857.3063297,0.9892115236632183,3034139120.57131,123
2025-05-20 00:00:00.000 UTC,0.0006838920542462858,1458,3676839289.1493506,0.9893015963229158,3637502978.1782675,108
2025-05-21 00:00:00.000 UTC,0.00038922203653297326,1662,5607279773.053606,0.9916094034586136,5560231350.7832365,105
2025-05-22 00:00:00.000 UTC,0.0006578048310114604,1416,3579310725.0807877,0.9908829409252645,3546677937.7533917,112
2025-05-23 00:00:00.000 UTC,0.0004810436988393668,1553,5425932964.848755,0.9923566054519172,5384460418.406967,110
2025-05-24 00:00:00.000 UTC,0.0006924106308058939,1413,3478653731.641373,0.9942126992831141,3458521716.406447,65
2025-05-25 00:00:00.000 UTC,0.0008904318264516687,1174,2761117576.296773,0.9913533522354506,2737243165.1780286,60
2025-05-26 00:00:00.000 UTC,0.0005682309484394763,1342,5022352456.590569,0.9932216876481442,4988309382.898687,66
2025-05-27 00:00:00.000 UTC,0.0005317403526696652,1419,4697551366.480774,0.9928564570859358,4663994206.703298,83
2025-05-28 00:00:00.000 UTC,0.00033682290137698333,1547,6362356565.906935,0.9943389509967353,6326338953.611093,112
2025-05-29 00:00:00.000 UTC,0.00044055362215507816,1748,6356760462.236629,0.9926608069096564,6310106969.775212,106
2025-05-30 00:00:00.000 UTC,0.0004924346451263273,1455,5141991857.580573,0.9946856953536911,5114665746.36055,114
2025-05-31 00:00:00.000 UTC,0.000547133413352768,1587,3817534898.8584447,0.9910702249455519,3783445170.9491334,79
2025-06-01 00:00:00.000 UTC,0.000426831534634225,2277,4684129822.234268,0.992933820114317,4651030918.302468,67
2025-06-02 00:00:00.000 UTC,0.0010144368245266924,1668,2643256082.1537614,0.9901253824782225,2617154939.330381,85
2025-06-03 00:00:00.000 UTC,0.0007234893563746441,1462,4666975756.419454,0.9922521432629385,4630816696.863377,120
2025-06-04 00:00:00.000 UTC,0.0005767547001521197,1523,5168292112.446993,0.993550424591814,5134958822.736233,108
2025-06-05 00:00:00.000 UTC,0.0010232598837650205,1379,2926347145.4131217,0.9897099458395754,2896234874.7946167,100
2025-06-06 00:00:00.000 UTC,0.0011901600459488383,1346,2472503407.325362,0.9912340484249113,2450829562.187506,105
2025-06-07 00:00:00.000 UTC,0.0009368497897815448,1333,3429673339.795536,0.9910964528501066,3399137081.5059342,69
2025-06-08 00:00:00.000 UTC,0.018386343355984384,1211,2916254477.6900816,0.9932917703216013,2896691572.853078,56
2025-06-09 00:00:00.000 UTC,0.0009892697379270052,1293,2941082343.560843,0.9937497768178789,2922699922.516592,83
2025-06-10 00:00:00.000 UTC,0.00025005071918758273,2255,8016164470.358451,0.9920624153993999,7952535486.702656,134
2025-06-11 00:00:00.000 UTC,0.00048253858564630475,1977,4079251205.059791,0.9883111226123289,4031569337.8903375,142
2025-06-12 00:00:00.000 UTC,0.0007561190650590653,1459,3259854711.7749085,0.9862557229549241,3215050365.4895782,100
2025-06-13 00:00:00.000 UTC,0.000311047573283562,1592,5248474649.310563,0.9861353612490439,5175706444.304321,128
2025-06-14 00:00:00.000 UTC,0.0007346775479890478,1411,2699545738.335783,0.9920317311123357,2678035032.018175,57
2025-06-15 00:00:00.000 UTC,0.0006441134174441857,1359,3153810018.8623195,0.9910553834694498,3125600397.6333885,61
2025-06-16 00:00:00.000 UTC,0.0004534804035044869,1544,4941469314.077507,0.9889933074001307,4887080080.345769,100
2025-06-17 00:00:00.000 UTC,0.0004991391883981485,1584,3897764439.585092,0.986126797211522,3843689963.0930095,98
2025-06-18 00:00:00.000 UTC,0.00034967240373132564,1557,5190515449.385274,0.9889048452522746,5132925877.253885,92
2025-06-19 00:00:00.000 UTC,0.0005571170927230358,1390,3919177292.731813,0.9901469022385795,3880561255.722187,72
2025-06-20 00:00:00.000 UTC,0.00032658523363798554,1531,5905959793.512933,0.9901164309414676,5847587832.036832,101
2025-06-21 00:00:00.000 UTC,0.0003893101312437775,1525,4914829879.890004,0.9898767215834844,4865075688.646068,87
2025-06-22 00:00:00.000 UTC,0.0004125273227789312,1531,4251052343.593251,0.9890588478764906,4204540933.216996,85
2025-06-23 00:00:00.000 UTC,0.0006794111024239236,1423,5039315265.319268,0.9934555598563931,5006335768.200622,115
2025-06-24 00:00:00.000 UTC,0.0007184621528316851,1223,2599236055.768731,0.9896928679649538,2572445386.55167,93
2025-06-25 00:00:00.000 UTC,0.0006682787663172841,1220,2588009466.3345604,0.9919579426521611,2567196545.789548,100
2025-06-26 00:00:00.000 UTC,0.0006546290344451929,1324,3329804556.1871815,0.9915189033639137,3301564161.9668775,104
2025-06-27 00:00:00.000 UTC,0.000678769229312435,1539,3000447299.324294,0.9894338870266375,2968744234.189013,102
2025-06-28 00:00:00.000 UTC,0.0007362510970765251,1284,2581341493.2863774,0.9904754723116947,2556755434.7606,59
2025-06-29 00:00:00.000 UTC,0.0006231992105205168,1437,3399833779.0088162,0.9927296069016448,3375115650.966356,57
2025-06-30 00:00:00.000 UTC,0.0006362585523153128,1684,3387027971.515948,0.9897695494582812,3352377149.369936,98
2025-07-01 00:00:00.000 UTC,0.0007032193607706704,1738,3354617240.4947553,0.9915616886623707,3326309935.800882,92
2025-07-02 00:00:00.000 UTC,0.0004580736086765688,1645,4731413139.314076,0.9897776208608955,4683046840.340267,97
2025-07-03 00:00:00.000 UTC,0.0005668776921655144,1734,3817505274.984821,0.9879457009787014,3771487924.884769,98
2025-07-04 00:00:00.000 UTC,0.0006121199591981118,1982,3416201734.464132,0.9847109660907292,3363971310.305,89
2025-07-05 00:00:00.000 UTC,0.0005547379690519548,1829,3527272035.2778697,0.9885458955039025,3486870292.7996345,65
2025-07-06 00:00:00.000 UTC,0.0005844013857503502,1404,3340164283.9775004,0.9896909319620733,3305730303.1161237,69
2025-07-07 00:00:00.000 UTC,0.001006817848132808,1302,2356422037.235287,0.9872903506583651,2326472739.441126,88
2025-07-08 00:00:00.000 UTC,0.0005893194552378183,1512,3452157014.330701,0.9908552091202089,3420587760.3504424,98
2025-07-09 00:00:00.000 UTC,0.0005866916913711813,1709,4155813680.0758896,0.9911169806763921,4118897506.8504615,98
2025-07-10 00:00:00.000 UTC,0.0007273780354385261,1669,3782850875.7780466,0.994169176415142,3760793739.673559,101
2025-07-11 00:00:00.000 UTC,0.0004534631693930998,1821,5513593053.146586,0.9924224006055758,5471813253.765962,111
2025-07-12 00:00:00.000 UTC,0.0006271004677309555,1566,4674959226.992735,0.9901887816839576,4629092181.398112,90
2025-07-13 00:00:00.000 UTC,0.0008189870440242621,1443,3338280232.7133455,0.9906687111555159,3307129775.618066,66
2025-07-14 00:00:00.000 UTC,0.00037809849252242876,1985,6490175455.402832,0.9921645223506116,6439321830.681414,119
2025-07-15 00:00:00.000 UTC,0.0007124269619017313,1594,5998742865.085796,0.9910121982810008,5944827353.651144,105
2025-07-16 00:00:00.000 UTC,0.0005791917265802692,1898,7506468216.757375,0.994217820596415,7463064470.840775,118
2025-07-17 00:00:00.000 UTC,0.0006659122168074168,1664,4791532664.163309,0.9917900840344653,4752194583.644414,118
2025-07-18 00:00:00.000 UTC,0.00018362080853715753,2611,12161221531.13871,0.9944726880430413,12094002665.958424,158
2025-07-19 00:00:00.000 UTC,0.0006673756444590835,1755,5664570784.513281,0.9926865551468314,5623143258.463873,79
2025-07-20 00:00:00.000 UTC,0.0005193005433684941,1760,5927479548.868039,0.990469392024707,5870987065.006211,85
2025-07-21 00:00:00.000 UTC,0.0004761400658674711,2170,6807555027.570044,0.9926936305507761,6757816515.492695,125
2025-07-22 00:00:00.000 UTC,0.0005818375172089565,1869,5711005055.35377,0.9897545690016162,5652493347.127722,124
2025-07-23 00:00:00.000 UTC,0.0005183633241584414,1752,5671932163.180822,0.9903092811048587,5616967062.995127,114
2025-07-24 00:00:00.000 UTC,0.0004667663390600741,1624,7198656353.777128,0.9937633155568907,7153760605.684237,107
2025-07-25 00:00:00.000 UTC,0.00048537074126699207,1564,5900383560.145231,0.9927456550456402,5857580142.436904,94
2025-07-26 00:00:00.000 UTC,0.0010436815657120146,1379,3305200698.5999494,0.9912680197684077,3276339751.4383297,60
2025-07-27 00:00:00.000 UTC,0.0007533531849957823,1448,4736504836.504706,0.9905831346522885,4691901808.240558,60
2025-07-28 00:00:00.000 UTC,0.0006841313887955988,1605,4928980374.343199,0.9872149869603575,4865963295.985079,94
2025-07-29 00:00:00.000 UTC,0.0006887085891483829,1349,5510509424.313226,0.9937595049237266,5476121117.38304,119
2025-07-30 00:00:00.000 UTC,0.0006708681538867671,1254,5142466084.172233,0.9933607634256103,5108324035.263638,119
2025-07-31 00:00:00.000 UTC,0.0009503372470071934,1436,4098107352.239734,0.9931481048892851,4070027550.509738,112
2025-08-01 00:00:00.000 UTC,0.0005614458239718785,1656,6303015076.9475155,0.9927931121824064,6257589954.375354,112
2025-08-02 00:00:00.000 UTC,0.0008104082217652498,1183,4293525525.068612,0.9856498863822526,4231912945.963179,67
2025-08-03 00:00:00.000 UTC,0.0014919652922011793,1126,2565300618.648603,0.9911346592672673,2542558354.582393,54
2025-08-04 00:00:00.000 UTC,0.0004363105629368899,1449,5707710302.251617,0.9937756635241525,5672183592.823742,101
2025-08-05 00:00:00.000 UTC,0.0008764575226110219,1261,3271998987.721956,0.9833916288409481,3217656414.1018276,93
2025-08-06 00:00:00.000 UTC,0.0009458151794947345,1108,2909362150.933169,0.9844704695210941,2864181122.736077,79
2025-08-07 00:00:00.000 UTC,0.0008447748217311433,1353,3369453301.219365,0.9871678924074766,3326216113.9301353,99
2025-08-08 00:00:00.000 UTC,0.0005809061240067328,1720,5137874271.428584,0.9898726577530994,5085841260.260282,103
2025-08-09 00:00:00.000 UTC,0.0005328398762358527,1774,4957055048.191566,0.9899394787562871,4907184490.572981,72
2025-08-10 00:00:00.000 UTC,0.0005656469662571864,1521,6138920446.337619,0.9907537145268984,6082158235.394121,81
2025-08-11 00:00:00.000 UTC,0.0003576825756958921,1812,9304816324.970194,0.9931429632033857,9241012857.044136,111
2025-08-12 00:00:00.000 UTC,0.00037207647644718335,1755,6973194179.554544,0.9938114855474349,6930040466.593828,107
2025-08-13 00:00:00.000 UTC,0.00039062004380188134,1978,6789849729.635522,0.9917010564987871,6733501150.347551,116
2025-08-14 00:00:00.000 UTC,0.0004854123922677609,1816,4464034619.724823,0.9891169910786165,4415452491.132993,103
2025-08-15 00:00:00.000 UTC,0.0008526401795315592,1595,3288042461.693941,0.9875046828096816,3246957328.19984,108
2025-08-16 00:00:00.000 UTC,0.00048599936732757833,1438,4742150774.103838,0.9902799784363213,4696056966.321333,63
2025-08-17 00:00:00.000 UTC,0.0006948162706284382,1292,3519558721.4917803,0.9831628912353043,3460299528.49429,65
2025-08-18 00:00:00.000 UTC,0.000731210774202442,1439,3359257156.574017,0.9846058553003234,3307544265.8222923,98
2025-08-19 00:00:00.000 UTC,0.0008248244313352662,1297,3397126949.0345182,0.9890227584673575,3359835865.9979177,106
2025-08-20 00:00:00.000 UTC,0.0009334800802423645,1214,2595234027.5027313,0.9829185487044264,2550903663.861328,90
2025-08-21 00:00:00.000 UTC,0.0009644069704949351,1188,2618230285.779603,0.9768322162280318,2557571692.653443,117
2025-08-22 00:00:00.000 UTC,0.0006687842669010622,1502,3849983862.9848337,0.9827885975786383,3783720241.403253,92
2025-08-23 00:00:00.000 UTC,0.0007978168819935692,1349,3254405885.223333,0.9860887973513773,3209133185.4531207,70
2025-08-24 00:00:00.000 UTC,0.0005723288825461114,1290,3817946403.6001573,0.9828587758257601,3752502128.410814,71
2025-08-25 00:00:00.000 UTC,0.0005270996580325116,1568,4400094033.582137,0.9832699935756779,4326480432.132687,127
2025-08-26 00:00:00.000 UTC,0.0007432899506479033,1333,2583548817.840431,0.9846034364499613,2543771044.281924,123
2025-08-27 00:00:00.000 UTC,0.0011048221064962256,1195,2122713809.0075583,0.9849781656985638,2090826753.8992763,88
2025-08-28 00:00:00.000 UTC,0.0008896514512874902,1202,2518255185.1966786,0.9834586875485704,2476599939.3459077,92
2025-08-29 00:00:00.000 UTC,0.0011286717792464145,1290,2654214331.178979,0.9830836993718508,2609314843.6212134,129
2025-08-30 00:00:00.000 UTC,0.0013527533204721414,1031,1720798016.926886,0.9815019040220715,1688966530.0511434,54
2025-08-31 00:00:00.000 UTC,0.0013255636053637148,1053,1718271957.578377,0.9786640623050168,1681611014.148448,45
2025-09-01 00:00:00.000 UTC,0.0008058063733498672,1149,2942096595.9421887,0.97972632904559,2882449497.639967,103
2025-09-02 00:00:00.000 UTC,0.0008917309699605477,1260,2904098665.0023985,0.9860776077385517,2863666664.2222867,96
2025-09-03 00:00:00.000 UTC,0.0012914796372361218,1182,1792182141.3117907,0.9809761786581015,1758087988.443334,84
2025-09-04 00:00:00.000 UTC,0.0009789184687355366,1129,2804288712.5119157,0.989561139300098,2775015133.2796965,92
2025-09-05 00:00:00.000 UTC,0.0009387118535267105,1226,3192619684.4077725,0.9898290446815785,3160147692.248948,110
2025-09-06 00:00:00.000 UTC,0.0012475317209538045,1050,2891711064.1775975,0.9863024126009677,2852101599.143276,53
2025-09-07 00:00:00.000 UTC,0.0016199664364199332,1011,1561360288.1081414,0.9817555812664117,1532874177.2179005,50
2025-09-08 00:00:00.000 UTC,0.0007655583427570682,1215,2943924264.493472,0.9879582931796398,2908474391.5990973,96
2025-09-09 00:00:00.000 UTC,0.0008250439701395468,1228,3505986308.1389,0.9880069400655714,3463938804.216104,95
2025-09-10 00:00:00.000 UTC,0.026461899379685194,1243,3318741063.7031946,0.9901533701441669,3286062648.8615556,84
2025-09-11 00:00:00.000 UTC,0.000902475252051062,1286,2602412505.036444,0.9800288074352009,2550439223.7653203,86
2025-09-12 00:00:00.000 UTC,0.0008363947609927705,1766,2725307391.8113656,0.9828379036682733,2678535403.819532,94
2025-09-13 00:00:00.000 UTC,0.000920684216740029,1472,2760785574.2081513,0.9830000575448288,2713852378.315546,66
2025-09-14 00:00:00.000 UTC,0.00046314392623263834,1626,5453432307.613605,0.9886129675293908,5391333896.850539,86
2025-09-15 00:00:00.000 UTC,0.0009523975125227092,1397,2770104731.835085,0.9886899421372016,2738774687.0320187,128
2025-09-16 00:00:00.000 UTC,0.0009492111356407296,1285,2891857927.123167,0.9900065881864881,2862958399.9512563,97
2025-09-17 00:00:00.000 UTC,0.0007277852799394034,1262,3479996055.8705587,0.9896396370858006,3443942033.791757,84
2025-09-18 00:00:00.000 UTC,0.0010873691507714738,1208,2173556288.131925,0.9837838464791955,2138309565.6774678,91
2025-09-19 00:00:00.000 UTC,0.0009817801039049942,1256,2357747533.9674325,0.9878929835388705,2329202245.7625012,89
2025-09-20 00:00:00.000 UTC,0.0014402586474216335,1077,1683774882.0998755,0.9817020148232487,1652965194.2662258,62
2025-09-21 00:00:00.000 UTC,0.0012122818250371436,1164,1966935498.7160664,0.9793815645049936,1926380366.012951,59
2025-09-22 00:00:00.000 UTC,0.0007033805606887,1719,4125903183.9885397,0.9865450839591482,4070389503.0552907,130
2025-09-23 00:00:00.000 UTC,0.000999971413560071,1306,2271353970.315976,0.9803894811344053,2226811540.430651,99
2025-09-24 00:00:00.000 UTC,0.0005904156990838858,1284,3654330190.373241,0.9884737427876665,3612209440.6602035,103
2025-09-25 00:00:00.000 UTC,0.0007863943337976478,1387,2870374249.2719088,0.9833707731422331,2822642144.7140737,111
2025-09-26 00:00:00.000 UTC,0.0006783051447582104,1385,3214197035.998888,0.9910612929334356,3185466270.2398744,99
2025-09-27 00:00:00.000 UTC,0.0011693537620473416,1108,2191356405.285134,0.9903646983189736,2170242025.229562,64
2025-09-28 00:00:00.000 UTC,0.0007845021262420454,992,2946460193.621227,0.988950057324685,2913901977.386615,60
2025-09-29 00:00:00.000 UTC,0.0005452479888176392,1084,4271130673.338689,0.9910315064679656,4232825065.520377,94
2025-09-30 00:00:00.000 UTC,0.0005927330529466121,1311,3671559212.775901,0.9910080544163347,3638544752.1274147,99
2025-10-01 00:00:00.000 UTC,0.0008057220252601615,1354,3086347243.1330314,0.9887854547640966,3051735262.3612103,95
2025-10-02 00:00:00.000 UTC,0.0008912905512435187,1314,2720869998.708859,0.9896327511415505,2692662062.320755,92
2025-10-03 00:00:00.000 UTC,0.000703432899908988,1351,3572372374.0718575,0.9890421219971313,3533226753.4159594,86
2025-10-04 00:00:00.000 UTC,0.0009014636671455436,1238,2657527198.819884,0.9830096096618081,2612374774.377572,61
2025-10-05 00:00:00.000 UTC,0.0005536556546412025,1223,4184987109.733894,0.9912152973062458,4148223242.197688,59
2025-10-06 00:00:00.000 UTC,0.0008227717340505249,1224,2762589129.7547336,0.9837326064173043,2717649005.0737367,79
2025-10-07 00:00:00.000 UTC,0.0007793811698556478,1380,3252371208.5203395,0.989254276462945,3217422126.6737022,94
2025-10-08 00:00:00.000 UTC,0.0009104262525654697,1179,2674467359.2501416,0.9879455287531614,2642228069.3674526,85
2025-10-09 00:00:00.000 UTC,0.0008789090862337957,1132,2446132222.5399485,0.9819713034148623,2402031646.8926473,83
2025-10-10 00:00:00.000 UTC,0.0003241323781536254,1786,8260958049.684403,0.9909519393088438,8186212399.883764,124
2025-10-11 00:00:00.000 UTC,0.0002595845708325332,2340,9771290054.839031,0.9933176231649067,9705994612.527597,147
2025-10-12 00:00:00.000 UTC,0.000500090263387712,1637,7168842059.685472,0.9922110364253206,7113004210.009952,101
2025-10-13 00:00:00.000 UTC,0.0004793119228333573,1446,6204244718.585883,0.9921656349940404,6155638400.874185,99
2025-10-14 00:00:00.000 UTC,0.0005523937332974453,1388,5045239838.348801,0.9927953919898418,5008890862.9962635,101
2025-10-15 00:00:00.000 UTC,0.0007145712262216184,1671,3444825520.9216046,0.9909625176421055,3413692971.050251,95
2025-10-16 00:00:00.000 UTC,0.0007873600489745997,1268,2745590937.164398,0.9897389458104056,2717418279.775695,94
2025-10-17 00:00:00.000 UTC,0.0006357985529958786,1319,3330880531.3181567,0.987630122990279,3289677948.811677,103
2025-10-18 00:00:00.000 UTC,0.0005777645003301234,1149,4503304354.585607,0.9904487041467769,4460291962.3778515,73
2025-10-19 00:00:00.000 UTC,0.000798895404791771,1027,3060561400.150214,0.9870197160086185,3020834444.0032043,62
2025-10-20 00:00:00.000 UTC,0.0007464912602052983,1098,3484446754.4653897,0.9927308865868288,3459117915.8250246,98
